,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
55,17,031,0057,88101,3,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,,2024,Micrograms/cubic meter (LC),No Events,29,8.0,N,29,366,0,0,1.0,1.0,Certified,8.717241,3.423143,18.7,2024-12-26 00:00,13.9,2024-12-14 00:00,13.5,2024-12-19 00:00,12.6,2024-12-25 00:00,,,,,18.7,18.7,13.9,13.5,10.4,8.8,4.5,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
56,17,031,0057,88101,3,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2024,Micrograms/cubic meter (LC),No Events,29,8.0,N,29,366,0,0,0.0,0.0,Certified,8.717241,3.423143,18.7,2024-12-26 00:00,13.9,2024-12-14 00:00,13.5,2024-12-19 00:00,12.6,2024-12-25 00:00,,,,,18.7,18.7,13.9,13.5,10.4,8.8,4.5,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
57,17,031,0057,88101,3,41.912739,-87.722673,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,,2024,Micrograms/cubic meter (LC),No Events,29,8.0,N,29,366,0,0,,,Certified,8.717241,3.423143,18.7,2024-12-26 00:00,13.9,2024-12-14 00:00,13.5,2024-12-19 00:00,12.6,2024-12-25 00:00,,,,,18.7,18.7,13.9,13.5,10.4,8.8,4.5,SPRINGFIELD PUMP STATION,1745 N. SPRINGFIELD,Illinois,Cook,Chicago,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-01-23
66,17,031,6005,88101,1,41.864426,-87.748902,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,60,98.0,Y,60,61,0,4,0.0,0.0,Certified,7.461667,3.892544,17.6,2024-12-26 00:00,16.8,2024-07-23 00:00,16.5,2024-01-07 00:00,15.7,2024-12-14 00:00,,,,,17.6,16.8,16.5,13.9,9.5,6.7,3.3,LIBERTY SCHOOL,13TH ST. & 50TH AVE.,Illinois,Cook,Cicero,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
67,17,031,6005,88101,1,41.864426,-87.748902,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,60,98.0,Y,60,61,0,4,,,Certified,7.461667,3.892544,17.6,2024-12-26 00:00,16.8,2024-07-23 00:00,16.5,2024-01-07 00:00,15.7,2024-12-14 00:00,,,,,17.6,16.8,16.5,13.9,9.5,6.7,3.3,LIBERTY SCHOOL,13TH ST. & 50TH AVE.,Illinois,Cook,Cicero,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
68,17,031,6005,88101,1,41.864426,-87.748902,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,60,98.0,Y,60,61,0,4,0.0,0.0,Certified,7.461667,3.892544,17.6,2024-12-26 00:00,16.8,2024-07-23 00:00,16.5,2024-01-07 00:00,15.7,2024-12-14 00:00,,,,,17.6,16.8,16.5,13.9,9.5,6.7,3.3,LIBERTY SCHOOL,13TH ST. & 50TH AVE.,Illinois,Cook,Cicero,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
69,17,031,6005,88101,1,41.864426,-87.748902,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,60,98.0,Y,60,61,0,4,,,Certified,7.461667,3.892544,17.6,2024-12-26 00:00,16.8,2024-07-23 00:00,16.5,2024-01-07 00:00,15.7,2024-12-14 00:00,,,,,17.6,16.8,16.5,13.9,9.5,6.7,3.3,LIBERTY SCHOOL,13TH ST. & 50TH AVE.,Illinois,Cook,Cicero,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
70,17,031,6005,88101,1,41.864426,-87.748902,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,60,98.0,Y,60,61,0,4,0.0,0.0,Certified,7.461667,3.892544,17.6,2024-12-26 00:00,16.8,2024-07-23 00:00,16.5,2024-01-07 00:00,15.7,2024-12-14 00:00,,,,,17.6,16.8,16.5,13.9,9.5,6.7,3.3,LIBERTY SCHOOL,13TH ST. & 50TH AVE.,Illinois,Cook,Cicero,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
71,17,031,6005,88101,1,41.864426,-87.748902,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,60,98.0,Y,60,61,0,4,,,Certified,7.461667,3.892544,17.6,2024-12-26 00:00,16.8,2024-07-23 00:00,16.5,2024-01-07 00:00,15.7,2024-12-14 00:00,,,,,17.6,16.8,16.5,13.9,9.5,6.7,3.3,LIBERTY SCHOOL,13TH ST. & 50TH AVE.,Illinois,Cook,Cicero,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
72,17,031,6005,88101,1,41.864426,-87.748902,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2024,Daily Mean,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,60,98.0,Y,60,61,0,4,0.0,0.0,Certified,7.461667,3.892544,17.6,2024-12-26 00:00,16.8,2024-07-23 00:00,16.5,2024-01-07 00:00,15.7,2024-12-14 00:00,,,,,17.6,16.8,16.5,13.9,9.5,6.7,3.3,LIBERTY SCHOOL,13TH ST. & 50TH AVE.,Illinois,Cook,Cicero,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
73,17,031,6005,88101,1,41.864426,-87.748902,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2024,Micrograms/cubic meter (LC),No Events,60,98.0,Y,60,61,0,4,,,Certified,7.461667,3.892544,17.6,2024-12-26 00:00,16.8,2024-07-23 00:00,16.5,2024-01-07 00:00,15.7,2024-12-14 00:00,,,,,17.6,16.8,16.5,13.9,9.5,6.7,3.3,LIBERTY SCHOOL,13TH ST. & 50TH AVE.,Illinois,Cook,Cicero,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-07
